
2015-03-10 12:47:54,ITP-8thFloor,1,normalAntenna,70
2015-03-10 12:47:55,ITP-8thFloor,1,normalAntenna,70
2015-03-10 12:47:56,ITP-8thFloor,1,normalAntenna,70
2015-03-10 12:47:58,ITP-8thFloor,2,normalAntenna,70
2015-03-10 12:47:59,ITP-8thFloor,2,normalAntenna,70
2015-03-10 12:48:01,ITP-8thFloor,2,normalAntenna,70
2015-03-10 12:48:02,ITP-8thFloor,2,normalAntenna,70
2015-03-10 12:48:03,ITP-8thFloor,2,normalAntenna,70
2015-03-10 12:48:05,ITP-8thFloor,3,normalAntenna,70
2015-03-10 12:48:06,ITP-8thFloor,3,normalAntenna,70
2015-03-10 12:48:07,ITP-8thFloor,3,normalAntenna,70
2015-03-10 12:48:08,ITP-8thFloor,3,normalAntenna,69
2015-03-10 12:48:09,ITP-8thFloor,3,normalAntenna,70
2015-03-10 12:48:12,ITP-8thFloor,4,normalAntenna,70
2015-03-10 12:48:13,ITP-8thFloor,4,normalAntenna,69
2015-03-10 12:48:14,ITP-8thFloor,4,normalAntenna,69
2015-03-10 12:48:15,ITP-8thFloor,4,normalAntenna,69
2015-03-10 12:48:16,ITP-8thFloor,4,normalAntenna,69
2015-03-10 12:48:18,ITP-8thFloor,5,normalAntenna,69
2015-03-10 12:48:19,ITP-8thFloor,5,normalAntenna,70
2015-03-10 12:48:20,ITP-8thFloor,5,normalAntenna,69
2015-03-10 12:48:21,ITP-8thFloor,5,normalAntenna,70
2015-03-10 12:48:22,ITP-8thFloor,5,normalAntenna,70
2015-03-10 12:48:25,ITP-8thFloor,6,normalAntenna,70
2015-03-10 12:48:26,ITP-8thFloor,6,normalAntenna,70
2015-03-10 12:48:27,ITP-8thFloor,6,normalAntenna,70
2015-03-10 12:48:28,ITP-8thFloor,6,normalAntenna,70
2015-03-10 12:48:29,ITP-8thFloor,6,normalAntenna,70
2015-03-10 12:48:31,ITP-8thFloor,7,normalAntenna,70
2015-03-10 12:48:32,ITP-8thFloor,7,normalAntenna,70
2015-03-10 12:48:33,ITP-8thFloor,7,normalAntenna,70
2015-03-10 12:48:34,ITP-8thFloor,7,normalAntenna,70
2015-03-10 12:48:35,ITP-8thFloor,7,normalAntenna,70
2015-03-10 12:48:38,ITP-8thFloor,8,normalAntenna,70
2015-03-10 12:48:39,ITP-8thFloor,8,normalAntenna,70
2015-03-10 12:48:40,ITP-8thFloor,8,normalAntenna,70
2015-03-10 12:48:41,ITP-8thFloor,8,normalAntenna,69
2015-03-10 12:48:42,ITP-8thFloor,8,normalAntenna,70
2015-03-10 12:50:58,ITP-10thFloor,0,896-980MHz,85
2015-03-10 12:50:59,ITP-10thFloor,0,896-980MHz,83
2015-03-10 12:51:01,ITP-10thFloor,0,896-980MHz,84
2015-03-10 12:51:02,ITP-10thFloor,0,896-980MHz,84
2015-03-10 12:51:03,ITP-10thFloor,0,896-980MHz,85
2015-03-10 12:51:05,ITP-10thFloor,1,896-980MHz,83
2015-03-10 12:51:06,ITP-10thFloor,1,896-980MHz,83
2015-03-10 12:51:07,ITP-10thFloor,1,896-980MHz,86
2015-03-10 12:51:09,ITP-10thFloor,1,896-980MHz,89
2015-03-10 12:51:10,ITP-10thFloor,1,896-980MHz,85
2015-03-10 12:51:12,ITP-10thFloor,2,896-980MHz,85
2015-03-10 12:51:13,ITP-10thFloor,2,896-980MHz,85
2015-03-10 12:51:14,ITP-10thFloor,2,896-980MHz,85
2015-03-10 12:51:15,ITP-10thFloor,2,896-980MHz,86
2015-03-10 12:51:16,ITP-10thFloor,2,896-980MHz,84
2015-03-10 12:51:19,ITP-10thFloor,3,896-980MHz,84
2015-03-10 12:51:20,ITP-10thFloor,3,896-980MHz,81
2015-03-10 12:51:21,ITP-10thFloor,3,896-980MHz,83
2015-03-10 12:51:22,ITP-10thFloor,3,896-980MHz,82
2015-03-10 12:51:23,ITP-10thFloor,3,896-980MHz,83
2015-03-10 12:51:25,ITP-10thFloor,4,896-980MHz,83
2015-03-10 12:51:26,ITP-10thFloor,4,896-980MHz,83
2015-03-10 12:51:27,ITP-10thFloor,4,896-980MHz,83
2015-03-10 12:51:28,ITP-10thFloor,4,896-980MHz,83
2015-03-10 12:51:29,ITP-10thFloor,4,896-980MHz,82
2015-03-10 12:51:32,ITP-10thFloor,5,896-980MHz,83
2015-03-10 12:51:33,ITP-10thFloor,5,896-980MHz,83
2015-03-10 12:51:34,ITP-10thFloor,5,896-980MHz,83
2015-03-10 12:51:35,ITP-10thFloor,5,896-980MHz,83
2015-03-10 12:51:36,ITP-10thFloor,5,896-980MHz,82
2015-03-10 12:51:39,ITP-10thFloor,6,896-980MHz,81
2015-03-10 12:51:40,ITP-10thFloor,6,896-980MHz,82
2015-03-10 12:51:41,ITP-10thFloor,6,896-980MHz,83
2015-03-10 12:51:42,ITP-10thFloor,6,896-980MHz,82
2015-03-10 12:51:43,ITP-10thFloor,6,896-980MHz,82
2015-03-10 12:51:45,ITP-10thFloor,7,896-980MHz,84
2015-03-10 12:51:46,ITP-10thFloor,7,896-980MHz,84
2015-03-10 12:51:47,ITP-10thFloor,7,896-980MHz,83
2015-03-10 12:51:48,ITP-10thFloor,7,896-980MHz,83
2015-03-10 12:51:49,ITP-10thFloor,7,896-980MHz,81
2015-03-10 12:51:52,ITP-10thFloor,8,896-980MHz,83
2015-03-10 12:51:53,ITP-10thFloor,8,896-980MHz,83
2015-03-10 12:51:54,ITP-10thFloor,8,896-980MHz,84
2015-03-10 12:51:55,ITP-10thFloor,8,896-980MHz,83
2015-03-10 12:51:56,ITP-10thFloor,8,896-980MHz,83
2015-03-10 12:52:05,ITP-10thFloor,0,normalAntenna,73
2015-03-10 12:52:06,ITP-10thFloor,0,normalAntenna,74
2015-03-10 12:52:07,ITP-10thFloor,0,normalAntenna,74
2015-03-10 12:52:08,ITP-10thFloor,0,normalAntenna,73
2015-03-10 12:52:09,ITP-10thFloor,0,normalAntenna,76
2015-03-10 12:52:11,ITP-10thFloor,1,normalAntenna,75
2015-03-10 12:52:13,ITP-10thFloor,1,normalAntenna,74
2015-03-10 12:52:14,ITP-10thFloor,1,normalAntenna,75
2015-03-10 12:52:15,ITP-10thFloor,1,normalAntenna,76
2015-03-10 12:52:16,ITP-10thFloor,1,normalAntenna,75
2015-03-10 12:52:18,ITP-10thFloor,2,normalAntenna,75
2015-03-10 12:52:19,ITP-10thFloor,2,normalAntenna,75
2015-03-10 12:52:20,ITP-10thFloor,2,normalAntenna,75
2015-03-10 12:52:21,ITP-10thFloor,2,normalAntenna,77
2015-03-10 12:52:23,ITP-10thFloor,2,normalAntenna,73
2015-03-10 12:52:25,ITP-10thFloor,3,normalAntenna,73
2015-03-10 12:52:26,ITP-10thFloor,3,normalAntenna,75
2015-03-10 12:52:27,ITP-10thFloor,3,normalAntenna,74
2015-03-10 12:52:28,ITP-10thFloor,3,normalAntenna,74
2015-03-10 12:52:29,ITP-10thFloor,3,normalAntenna,75
2015-03-10 12:52:31,ITP-10thFloor,4,normalAntenna,76
2015-03-10 12:52:32,ITP-10thFloor,4,normalAntenna,77
2015-03-10 12:52:34,ITP-10thFloor,4,normalAntenna,76
2015-03-10 12:52:35,ITP-10thFloor,4,normalAntenna,77
2015-03-10 12:52:36,ITP-10thFloor,4,normalAntenna,75
2015-03-10 12:52:38,ITP-10thFloor,5,normalAntenna,75
2015-03-10 12:52:39,ITP-10thFloor,5,normalAntenna,75
2015-03-10 12:52:40,ITP-10thFloor,5,normalAntenna,75
2015-03-10 12:52:41,ITP-10thFloor,5,normalAntenna,75
2015-03-10 12:52:43,ITP-10thFloor,5,normalAntenna,75
2015-03-10 12:52:45,ITP-10thFloor,6,normalAntenna,76
2015-03-10 12:52:46,ITP-10thFloor,6,normalAntenna,77
2015-03-10 12:52:47,ITP-10thFloor,6,normalAntenna,76
2015-03-10 12:52:48,ITP-10thFloor,6,normalAntenna,76
2015-03-10 12:52:49,ITP-10thFloor,6,normalAntenna,75
2015-03-10 12:52:52,ITP-10thFloor,7,normalAntenna,76
2015-03-10 12:52:53,ITP-10thFloor,7,normalAntenna,76
2015-03-10 12:52:54,ITP-10thFloor,7,normalAntenna,77
2015-03-10 12:52:55,ITP-10thFloor,7,normalAntenna,75
2015-03-10 12:52:56,ITP-10thFloor,7,normalAntenna,76
2015-03-10 12:52:58,ITP-10thFloor,8,normalAntenna,78
2015-03-10 12:52:59,ITP-10thFloor,8,normalAntenna,75
2015-03-10 12:53:00,ITP-10thFloor,8,normalAntenna,80
2015-03-10 12:53:01,ITP-10thFloor,8,normalAntenna,76
2015-03-10 12:53:02,ITP-10thFloor,8,normalAntenna,76
2015-03-10 12:55:24,ITP-12thFloor,0,896-980MHz,84
2015-03-10 12:55:25,ITP-12thFloor,0,896-980MHz,85
2015-03-10 12:55:26,ITP-12thFloor,0,896-980MHz,86
2015-03-10 12:55:27,ITP-12thFloor,0,896-980MHz,85
2015-03-10 12:55:28,ITP-12thFloor,0,896-980MHz,85
2015-03-10 12:55:31,ITP-12thFloor,1,896-980MHz,86
2015-03-10 12:55:32,ITP-12thFloor,1,896-980MHz,85
2015-03-10 12:55:33,ITP-12thFloor,1,896-980MHz,85
2015-03-10 12:55:34,ITP-12thFloor,1,896-980MHz,85
2015-03-10 12:55:35,ITP-12thFloor,1,896-980MHz,85
2015-03-10 12:55:37,ITP-12thFloor,2,896-980MHz,79
2015-03-10 12:55:39,ITP-12thFloor,2,896-980MHz,85
2015-03-10 12:55:40,ITP-12thFloor,2,896-980MHz,84
2015-03-10 12:55:41,ITP-12thFloor,2,896-980MHz,84
2015-03-10 12:55:42,ITP-12thFloor,2,896-980MHz,84
2015-03-10 12:55:44,ITP-12thFloor,3,896-980MHz,86
2015-03-10 12:55:45,ITP-12thFloor,3,896-980MHz,85
2015-03-10 12:55:46,ITP-12thFloor,3,896-980MHz,84
2015-03-10 12:55:47,ITP-12thFloor,3,896-980MHz,83
2015-03-10 12:55:48,ITP-12thFloor,3,896-980MHz,86
2015-03-10 12:55:51,ITP-12thFloor,4,896-980MHz,84
2015-03-10 12:55:52,ITP-12thFloor,4,896-980MHz,85
2015-03-10 12:55:53,ITP-12thFloor,4,896-980MHz,84
2015-03-10 12:55:54,ITP-12thFloor,4,896-980MHz,86
2015-03-10 12:55:55,ITP-12thFloor,4,896-980MHz,86
2015-03-10 12:55:57,ITP-12thFloor,5,896-980MHz,84
2015-03-10 12:55:58,ITP-12thFloor,5,896-980MHz,86
2015-03-10 12:55:59,ITP-12thFloor,5,896-980MHz,86
2015-03-10 12:56:00,ITP-12thFloor,5,896-980MHz,86
2015-03-10 12:56:02,ITP-12thFloor,5,896-980MHz,85
2015-03-10 12:56:04,ITP-12thFloor,6,896-980MHz,83
2015-03-10 12:56:05,ITP-12thFloor,6,896-980MHz,86
2015-03-10 12:56:06,ITP-12thFloor,6,896-980MHz,85
2015-03-10 12:56:07,ITP-12thFloor,6,896-980MHz,85
2015-03-10 12:56:08,ITP-12thFloor,6,896-980MHz,85
2015-03-10 12:56:10,ITP-12thFloor,7,896-980MHz,83
2015-03-10 12:56:11,ITP-12thFloor,7,896-980MHz,83
2015-03-10 12:56:12,ITP-12thFloor,7,896-980MHz,84
2015-03-10 12:56:14,ITP-12thFloor,7,896-980MHz,83
2015-03-10 12:56:15,ITP-12thFloor,7,896-980MHz,85
2015-03-10 12:56:17,ITP-12thFloor,8,896-980MHz,84
2015-03-10 12:56:18,ITP-12thFloor,8,896-980MHz,85
2015-03-10 12:56:19,ITP-12thFloor,8,896-980MHz,84
2015-03-10 12:56:20,ITP-12thFloor,8,896-980MHz,84
2015-03-10 12:56:21,ITP-12thFloor,8,896-980MHz,84
2015-03-10 12:56:26,ITP-12thFloor,0,normalAntenna,80
2015-03-10 12:56:27,ITP-12thFloor,0,normalAntenna,80
2015-03-10 12:56:29,ITP-12thFloor,0,normalAntenna,80
2015-03-10 12:56:30,ITP-12thFloor,0,normalAntenna,81
2015-03-10 12:56:31,ITP-12thFloor,0,normalAntenna,80
2015-03-10 12:56:33,ITP-12thFloor,1,normalAntenna,79
2015-03-10 12:56:34,ITP-12thFloor,1,normalAntenna,80
2015-03-10 12:56:35,ITP-12thFloor,1,normalAntenna,80
2015-03-10 12:56:37,ITP-12thFloor,1,normalAntenna,80
2015-03-10 12:56:38,ITP-12thFloor,1,normalAntenna,81
2015-03-10 12:56:40,ITP-12thFloor,2,normalAntenna,81
2015-03-10 12:56:41,ITP-12thFloor,2,normalAntenna,80
2015-03-10 12:56:42,ITP-12thFloor,2,normalAntenna,80
2015-03-10 12:56:43,ITP-12thFloor,2,normalAntenna,80
2015-03-10 12:56:44,ITP-12thFloor,2,normalAntenna,82
2015-03-10 12:56:47,ITP-12thFloor,3,normalAntenna,80
2015-03-10 12:56:48,ITP-12thFloor,3,normalAntenna,81
2015-03-10 12:56:49,ITP-12thFloor,3,normalAntenna,79
2015-03-10 12:56:50,ITP-12thFloor,3,normalAntenna,80
2015-03-10 12:56:51,ITP-12thFloor,3,normalAntenna,79
2015-03-10 12:56:53,ITP-12thFloor,4,normalAntenna,79
2015-03-10 12:56:54,ITP-12thFloor,4,normalAntenna,79
2015-03-10 12:56:55,ITP-12thFloor,4,normalAntenna,79
2015-03-10 12:56:56,ITP-12thFloor,4,normalAntenna,77
2015-03-10 12:56:58,ITP-12thFloor,4,normalAntenna,79
2015-03-10 12:57:00,ITP-12thFloor,5,normalAntenna,79
2015-03-10 12:57:01,ITP-12thFloor,5,normalAntenna,78
2015-03-10 12:57:02,ITP-12thFloor,5,normalAntenna,80
2015-03-10 12:57:03,ITP-12thFloor,5,normalAntenna,80
2015-03-10 12:57:04,ITP-12thFloor,5,normalAntenna,77
2015-03-10 12:57:06,ITP-12thFloor,6,normalAntenna,77
2015-03-10 12:57:07,ITP-12thFloor,6,normalAntenna,81
2015-03-10 12:57:08,ITP-12thFloor,6,normalAntenna,80
2015-03-10 12:57:10,ITP-12thFloor,6,normalAntenna,79
2015-03-10 12:57:11,ITP-12thFloor,6,normalAntenna,79
2015-03-10 12:57:13,ITP-12thFloor,7,normalAntenna,79
2015-03-10 12:57:14,ITP-12thFloor,7,normalAntenna,78
2015-03-10 12:57:15,ITP-12thFloor,7,normalAntenna,76
2015-03-10 12:57:16,ITP-12thFloor,7,normalAntenna,79
2015-03-10 12:57:17,ITP-12thFloor,7,normalAntenna,77
2015-03-10 12:57:19,ITP-12thFloor,8,normalAntenna,79
2015-03-10 12:57:20,ITP-12thFloor,8,normalAntenna,76
2015-03-10 12:57:21,ITP-12thFloor,8,normalAntenna,78
2015-03-10 12:57:23,ITP-12thFloor,8,normalAntenna,79
2015-03-10 12:57:24,ITP-12thFloor,8,normalAntenna,78
2015-03-10 12:59:56,ITP-2ndFloor,0,896-980MHz,75
2015-03-10 12:59:57,ITP-2ndFloor,0,896-980MHz,74
2015-03-10 12:59:58,ITP-2ndFloor,0,896-980MHz,74
2015-03-10 12:59:59,ITP-2ndFloor,0,896-980MHz,74
2015-03-10 13:00:00,ITP-2ndFloor,0,896-980MHz,74
2015-03-10 13:00:03,ITP-2ndFloor,1,896-980MHz,73
2015-03-10 13:00:04,ITP-2ndFloor,1,896-980MHz,74
2015-03-10 13:00:05,ITP-2ndFloor,1,896-980MHz,75
2015-03-10 13:00:06,ITP-2ndFloor,1,896-980MHz,76
2015-03-10 13:00:07,ITP-2ndFloor,1,896-980MHz,76
2015-03-10 13:00:09,ITP-2ndFloor,2,896-980MHz,74
2015-03-10 13:00:10,ITP-2ndFloor,2,896-980MHz,74
2015-03-10 13:00:12,ITP-2ndFloor,2,896-980MHz,74
2015-03-10 13:00:13,ITP-2ndFloor,2,896-980MHz,75
2015-03-10 13:00:14,ITP-2ndFloor,2,896-980MHz,74
2015-03-10 13:00:16,ITP-2ndFloor,3,896-980MHz,73
2015-03-10 13:00:17,ITP-2ndFloor,3,896-980MHz,74
2015-03-10 13:00:18,ITP-2ndFloor,3,896-980MHz,73
2015-03-10 13:00:19,ITP-2ndFloor,3,896-980MHz,75
2015-03-10 13:00:20,ITP-2ndFloor,3,896-980MHz,74
2015-03-10 13:00:23,ITP-2ndFloor,4,896-980MHz,73
2015-03-10 13:00:24,ITP-2ndFloor,4,896-980MHz,74
2015-03-10 13:00:25,ITP-2ndFloor,4,896-980MHz,73
2015-03-10 13:00:26,ITP-2ndFloor,4,896-980MHz,75
2015-03-10 13:00:27,ITP-2ndFloor,4,896-980MHz,76
2015-03-10 13:00:29,ITP-2ndFloor,5,896-980MHz,74
2015-03-10 13:00:30,ITP-2ndFloor,5,896-980MHz,75
2015-03-10 13:00:31,ITP-2ndFloor,5,896-980MHz,74
2015-03-10 13:00:32,ITP-2ndFloor,5,896-980MHz,73
2015-03-10 13:00:33,ITP-2ndFloor,5,896-980MHz,75
2015-03-10 13:00:36,ITP-2ndFloor,6,896-980MHz,75
2015-03-10 13:00:37,ITP-2ndFloor,6,896-980MHz,75
2015-03-10 13:00:38,ITP-2ndFloor,6,896-980MHz,74
2015-03-10 13:00:39,ITP-2ndFloor,6,896-980MHz,77
2015-03-10 13:00:40,ITP-2ndFloor,6,896-980MHz,74
2015-03-10 13:00:42,ITP-2ndFloor,7,896-980MHz,74
